f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
12.0,1.5,40.0,13000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,114.94523665730608,55.663191522154186,170.60842817946028,170.60842817946028,2.0514812997971537,3.5168250853665497,3.4856410498196175,Safe
12.0,1.5,40.0,16000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,141.4710605012998,70.28783701591051,211.7588975172103,211.7588975172103,1.6528231120484635,2.8334110492259375,2.609435481068413,Risk
12.0,1.5,40.0,33000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,291.78406228393084,106.84945075030133,398.6335130342322,398.6335130342322,0.8779994369642127,1.5051418919386503,1.1538325580482796,Failure
12.0,1.5,40.0,2000.0,1402.5316455696202,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,165.34803272532665,183.03191528798914,183.03191528798914,1.9122348113299528,3.278116819422776,1.408704071855876,Risk
12.0,1.5,40.0,58000.0,4503.79746835443,20.0,600.0,350.0,240.0,113.09733554808211,512.8325943172117,530.9641700692349,1043.7967643864467,1043.7967643864467,0.3353143178264189,0.5748245448452896,0.06566726012511008,Failure
12.0,1.5,40.0,3000.0,2146.8354430379745,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,253.09590568786462,279.6217295318583,279.6217295318583,1.251690991915103,2.145755986140176,0.9063349714728116,Failure
12.0,1.5,40.0,28000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,247.57435587727463,62.975514269032345,310.54987014630694,310.54987014630694,1.127033155202996,1.9320568374908502,2.2384931553655063,Risk
12.0,1.5,40.0,35000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,309.4679448465933,26.413900534641535,335.8818453812348,335.8818453812348,1.04203309828103,1.7863424541960513,4.399684245973107,Risk
12.0,1.5,40.0,15000.0,1216.4556962025315,20.0,600.0,350.0,240.0,113.09733554808211,132.62911921996854,143.41106448469216,276.0401837046607,276.0401837046607,1.2679313399283998,2.1735965827343997,1.3035838830320101,Risk
12.0,1.5,40.0,76000.0,5000.0,20.0,600.0,350.0,240.0,113.09733554808211,671.987537381174,589.4627520442602,1261.4502894254342,1261.4502894254342,0.27745841666035104,0.4756429999891732,0.0,Failure
12.0,1.5,40.0,3000.0,1898.7341772151897,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,223.84661470035195,250.37243854434567,250.37243854434567,1.3979174466386424,2.3964299085233867,1.0247627410780633,Risk
12.0,1.5,40.0,13000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,114.94523665730608,33.72622328151969,148.67145993882576,148.67145993882576,2.3541841866734963,4.035744320011708,5.7528500511837395,Safe
12.0,1.5,40.0,10000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,88.41941281331238,48.35086877527603,136.7702815885884,136.7702815885884,2.559035456622498,4.386917925638569,4.232234912293458,Safe
12.0,1.5,40.0,29000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,256.41629715860586,70.28783701591051,326.70413417451635,326.70413417451635,1.0713056964622565,1.8365240510781538,1.9552953536398143,Risk
12.0,1.5,40.0,56000.0,1402.5316455696202,20.0,600.0,350.0,240.0,113.09733554808211,495.14871175454925,165.34803272532665,660.4967444798759,660.4967444798759,0.5299042015340834,0.9084072026298571,0.2536499201511368,Failure
12.0,1.5,40.0,8000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,70.28783701591051,141.0233672665604,141.0233672665604,2.481858196847286,4.254614051738205,3.0119832517937044,Safe
12.0,1.5,40.0,11000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,33.72622328151969,130.9875773761633,130.9875773761633,2.6720091096288945,4.580587045078104,5.962584564467686,Safe
12.0,1.5,40.0,12000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,106.10329537597484,121.47409624405768,227.57739162003253,227.57739162003253,1.5379383580546024,2.6364657566650327,1.626344117440989,Risk
12.0,1.5,40.0,34000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,300.62600356526207,33.72622328151969,334.3522268467818,334.3522268467818,1.0468002659941669,1.7945147417042862,3.550637661702295,Risk
12.0,1.5,40.0,12000.0,1402.5316455696202,20.0,600.0,350.0,240.0,113.09733554808211,106.10329537597484,165.34803272532665,271.4513281013015,271.4513281013015,1.2893655833140591,2.2103409999669585,1.1948051548735172,Risk
12.0,1.5,40.0,76000.0,1960.759493670886,20.0,600.0,350.0,240.0,113.09733554808211,671.987537381174,231.15893744723016,903.1464748284042,903.1464748284042,0.3875340376721414,0.6643440645808139,0.0,Failure
12.0,1.5,40.0,17000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,150.31300178263103,11.789255040885205,162.10225682351623,162.10225682351623,2.1591309513901,3.701367345240171,15.257520398692133,Safe
12.0,1.5,40.0,5000.0,968.3544303797468,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,114.1617734971795,158.37147990383568,158.37147990383568,2.209993871436401,3.788560922462402,1.9473779236697186,Risk
12.0,1.5,40.0,75000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,663.1455960998428,77.60015976278868,740.7457558626315,740.7457558626315,0.4724968010001446,0.8099945160002479,0.0,Failure
12.0,1.5,40.0,1000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,99.53712800342315,108.3790692847544,108.3790692847544,3.2294058465955553,5.536124308449523,2.3756283532408102,Safe
12.0,1.5,40.0,52000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,459.78094662922433,84.91248250966684,544.6934291388911,544.6934291388911,0.6425632865677752,1.1015370626876146,0.6605344666641262,Failure
12.0,1.5,40.0,23000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,121.47409624405768,324.8387457146761,324.8387457146761,1.0774576758966645,1.8470703015371392,1.3060738471491833,Risk
12.0,1.5,40.0,9000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,172.66035547220483,252.23782700418596,252.23782700418596,1.387579349836391,2.3787074568623847,1.205656103375238,Risk
12.0,1.5,40.0,5000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,41.03854602839787,85.24825243505406,85.24825243505406,4.105656010515172,7.0382674465974375,5.417251314851211,Safe
12.0,1.5,40.0,66000.0,3139.240506329114,20.0,600.0,350.0,240.0,113.09733554808211,583.5681245678617,370.0930696379152,953.6611942057768,953.6611942057768,0.36700664987330034,0.6291542569256577,0.017759722383529335,Failure
12.0,1.5,40.0,4000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,77.60015976278868,112.96792488811363,112.96792488811363,3.0982245654556446,5.311242112209677,2.9104694453897495,Safe
12.0,1.5,40.0,4000.0,1526.5822784810125,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,179.97267821908295,215.3404433444079,215.3404433444079,1.6253333306210251,2.786285709636043,1.25492878243264,Risk
12.0,1.5,40.0,20000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,176.83882562662475,19.101577787763368,195.94040341438813,195.94040341438813,1.7862574226613686,3.0621555817052033,8.861282121360732,Risk
12.0,1.5,40.0,3000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,48.35086877527603,74.87669261926973,74.87669261926973,4.67435176090099,8.013174447258839,4.74427194935855,Safe
12.0,1.5,40.0,50000.0,4627.848101265822,20.0,600.0,350.0,240.0,113.09733554808211,442.09706406656187,545.5888155629912,987.685879629553,987.685879629553,0.3543636769728029,0.6074805890962336,0.11576698893301855,Failure
12.0,1.5,40.0,3000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,77.60015976278868,104.12598360678238,104.12598360678238,3.3613127854654037,5.762250489369264,2.9560463684695253,Safe
12.0,1.5,40.0,10000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,88.41941281331238,70.28783701591051,158.7072498292229,158.7072498292229,2.2053182849202706,3.780545631291892,2.9113463091123815,Safe
12.0,1.5,40.0,25000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,221.04853203328094,55.663191522154186,276.7117235554351,276.7117235554351,1.2648542515713752,2.1683215741223574,2.723174561840112,Risk
12.0,1.5,40.0,11000.0,1340.506329113924,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,158.0357099784485,255.2970640730921,255.2970640730921,1.3709519193625483,2.3502032903357972,1.2724684717668793,Risk
12.0,1.5,40.0,16000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,141.4710605012998,26.413900534641535,167.88496103594133,167.88496103594133,2.084760885300418,3.5738758033721454,6.943752042678971,Safe
12.0,1.5,40.0,4000.0,2456.9620253164558,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,289.65751942225546,325.02528454758044,325.02528454758044,1.0768393003212238,1.846010229122098,0.7797239111885358,Failure
12.0,1.5,40.0,32000.0,4255.696202531645,20.0,600.0,350.0,240.0,113.09733554808211,282.9421210025996,501.71487908172224,784.6570000843219,784.6570000843219,0.44605477292873413,0.7646653250206872,0.25277933122260404,Failure
12.0,1.5,40.0,4000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,41.03854602839787,76.40631115372281,76.40631115372281,4.580773429713807,7.852754450937956,5.503433133037434,Safe
12.0,1.5,40.0,17000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,150.31300178263103,77.60015976278868,227.9131615454197,227.9131615454197,1.5356726115561103,2.632581619810475,2.317969445352667,Risk
12.0,1.5,40.0,8000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,121.47409624405768,192.20962649470758,192.20962649470758,1.8209285683608372,3.1215918314757207,1.7428060339107363,Risk
12.0,1.5,40.0,1000.0,1588.6075949367087,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,187.28500096596113,196.12694224729236,196.12694224729236,1.7845584904745406,3.0592431265277837,1.2625849494972738,Risk
12.0,1.5,40.0,22000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,194.52270818928721,70.28783701591051,264.81054520519774,264.81054520519774,1.3216996314382743,2.2657707967513274,2.3075246530244438,Risk
12.0,1.5,40.0,22000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,194.52270818928721,11.789255040885205,206.3119632301724,206.3119632301724,1.6964600332353257,2.9082171998319866,13.757520398706156,Risk
12.0,1.5,40.0,21000.0,2456.9620253164558,20.0,600.0,350.0,240.0,113.09733554808211,185.68076690795598,289.65751942225546,475.3382863302114,475.3382863302114,0.7363177132256566,1.2622589369582686,0.5721504954085165,Failure
12.0,1.5,40.0,46000.0,4255.696202531645,20.0,600.0,350.0,240.0,113.09733554808211,406.7292989412369,501.71487908172224,908.4441780229591,908.4441780229591,0.38527408559248777,0.6604698610156933,0.15408807601011718,Failure
12.0,1.5,40.0,36000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,318.3098861279245,62.975514269032345,381.2854003969569,381.2854003969569,0.9179475522395991,1.5736243752678842,1.7892040558126643,Failure
12.0,1.5,40.0,8000.0,4875.949367088608,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,574.8381065505039,645.5736368011537,645.5736368011537,0.5421534896216077,0.9294059822084704,0.3682876717581906,Failure
12.0,1.5,40.0,6000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,41.03854602839787,94.09019371638529,94.09019371638529,3.719835045204393,6.376860077493245,5.3310694966649885,Safe
12.0,1.5,40.0,7000.0,4689.873417721518,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,552.9011383098693,614.794727279188,614.794727279188,0.5692957087455471,0.9759355007066522,0.38929665630612637,Failure
12.0,1.5,40.0,23000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,48.35086877527603,251.7155182458945,251.7155182458945,1.3904585717941453,2.3836432659328204,3.2813089863154294,Risk
12.0,1.5,40.0,32000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,282.9421210025996,77.60015976278868,360.5422807653883,360.5422807653883,0.9707599321112103,1.6641598836192177,1.634315599156033,Failure
12.0,1.5,40.0,18000.0,1154.4303797468353,20.0,600.0,350.0,240.0,113.09733554808211,159.15494306396226,136.09874173781398,295.2536848017762,295.2536848017762,1.1854212767362862,2.032150760119348,1.2956624030575097,Risk
12.0,1.5,40.0,8000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,77.60015976278868,148.33569001343858,148.33569001343858,2.359513074472718,4.0448795562389455,2.7281617530706472,Safe
12.0,1.5,40.0,36000.0,3697.4683544303793,20.0,600.0,350.0,240.0,113.09733554808211,318.3098861279245,435.90397435981873,754.2138604877432,754.2138604877432,0.4640593581417267,0.7955303282429601,0.25848822716987385,Failure
12.0,1.5,40.0,55000.0,4503.79746835443,20.0,600.0,350.0,240.0,113.09733554808211,486.306770473218,530.9641700692349,1017.270940542453,1017.270940542453,0.3440577982233728,0.5898133683829248,0.08565039672017258,Failure
12.0,1.5,40.0,73000.0,4937.974683544304,20.0,600.0,350.0,240.0,113.09733554808211,645.4617135371803,582.1504292973821,1227.6121428345623,1227.6121428345623,0.28510633594057094,0.4887537187552645,0.0,Failure
12.0,1.5,40.0,62000.0,4689.873417721518,20.0,600.0,350.0,240.0,113.09733554808211,548.2003594425366,552.9011383098693,1101.101497752406,1101.101497752406,0.3178635218588934,0.5449088946152458,0.03747479393203126,Failure
12.0,1.5,40.0,64000.0,4069.6202531645567,20.0,600.0,350.0,240.0,113.09733554808211,565.8842420051992,479.7779108410877,1045.662152846287,1045.662152846287,0.3347161404350029,0.5737990978885764,0.028442958480453705,Failure
12.0,1.5,40.0,60000.0,3387.3417721518986,20.0,600.0,350.0,240.0,113.09733554808211,530.5164768798742,399.3423606254279,929.8588375053021,929.8588375053021,0.3764012190695858,0.6452592326907185,0.06959794899907999,Failure
12.0,1.5,40.0,23000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,19.101577787763368,222.46622725838182,222.46622725838182,1.573272511121078,2.697038590493276,8.30581337134789,Risk
12.0,1.5,40.0,20000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,176.83882562662475,48.35086877527603,225.1896944019008,225.1896944019008,1.5542451928274896,2.664420330561411,3.5007534307718973,Risk
12.0,1.5,40.0,26000.0,4193.670886075949,20.0,600.0,350.0,240.0,113.09733554808211,229.89047331461217,494.40255633484406,724.2930296494562,724.2930296494562,0.4832298333299024,0.8283939999941183,0.29943981635400374,Failure
12.0,1.5,40.0,14000.0,3077.2151898734173,20.0,600.0,350.0,240.0,113.09733554808211,123.78717793863731,362.78074689103704,486.5679248296743,486.5679248296743,0.71932402885332,1.2331269066056914,0.5250695646239274,Failure
12.0,1.5,40.0,25000.0,1092.4050632911392,20.0,600.0,350.0,240.0,113.09733554808211,221.04853203328094,128.78641899093586,349.8349510242168,349.8349510242168,1.0004717909811456,1.715094498824821,1.1769920180495048,Risk
12.0,1.5,40.0,5000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,33.72622328151969,77.93592968817588,77.93592968817588,4.490868350398465,7.69863145782594,6.5917881043195266,Safe
12.0,1.5,40.0,36000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,318.3098861279245,19.101577787763368,337.4114639156879,337.4114639156879,1.0373091534507566,1.7782442630584399,5.898782121292233,Risk
12.0,1.5,40.0,22000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,194.52270818928721,33.72622328151969,228.2489314708069,228.2489314708069,1.5334135311964503,2.6287089106224863,4.809044741405977,Risk
12.0,1.5,40.0,75000.0,2581.012658227848,20.0,600.0,350.0,240.0,113.09733554808211,663.1455960998428,304.28216491601177,967.4277610158546,967.4277610158546,0.36178411877711486,0.6202013464750541,0.0,Failure
12.0,1.5,40.0,42000.0,2518.987341772152,20.0,600.0,350.0,240.0,113.09733554808211,371.36153381591197,296.96984216913364,668.3313759850456,668.3313759850456,0.5236923068045631,0.8977582402363938,0.3079618651015767,Failure
12.0,1.5,40.0,5000.0,1340.506329113924,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,158.0357099784485,202.24541638510468,202.24541638510468,1.7305707405097308,2.9666926980166815,1.4067460921727644,Risk
12.0,1.5,40.0,4000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,106.84945075030133,142.21721587562627,142.21721587562627,2.461024130184251,4.218898508887287,2.1137487592290625,Safe
12.0,1.5,40.0,49000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,433.25512278523064,172.66035547220483,605.9154782574354,605.9154782574354,0.5776383217771469,0.9902371230465375,0.3862956884521102,Failure
12.0,1.5,40.0,5000.0,1526.5822784810125,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,179.97267821908295,224.18238462573913,224.18238462573913,1.5612288208225888,2.676392264267295,1.2352770411377338,Risk
12.0,1.5,40.0,52000.0,4813.9240506329115,20.0,600.0,350.0,240.0,113.09733554808211,459.78094662922433,567.5257838036258,1027.3067304328501,1027.3067304328501,0.34069668739752995,0.5840514641100514,0.09882832278087081,Failure
12.0,1.5,40.0,18000.0,968.3544303797468,20.0,600.0,350.0,240.0,113.09733554808211,159.15494306396226,114.1617734971795,273.3167165611418,273.3167165611418,1.2805656543895418,2.195255407524929,1.5446328256036344,Risk
12.0,1.5,40.0,10000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,88.41941281331238,41.03854602839787,129.45795884171025,129.45795884171025,2.703580398832377,4.6347092551412175,4.986342223920098,Safe
12.0,1.5,40.0,19000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,167.9968843452935,11.789255040885205,179.7861393861787,179.7861393861787,1.9467574151879252,3.337298426036443,14.657520398697741,Risk
12.0,1.5,40.0,1000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,106.84945075030133,115.69139203163257,115.69139203163257,3.0252899014412153,5.186211259613512,2.2130504352132814,Safe
12.0,1.5,40.0,17000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,150.31300178263103,106.84945075030133,257.1624525329324,257.1624525329324,1.3610073964970364,2.3331555368520625,1.6834414966307805,Risk
12.0,1.5,40.0,10000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,88.41941281331238,172.66035547220483,261.0797682855172,261.0797682855172,1.3405864510186745,2.298148201746299,1.1851720930021596,Risk
12.0,1.5,40.0,20000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,176.83882562662475,70.28783701591051,247.12666264253528,247.12666264253528,1.4162777753562474,2.4279047577535673,2.4081615957057667,Risk
12.0,1.5,40.0,9000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,55.663191522154186,135.24066305413533,135.24066305413533,2.587979030074046,4.4365354801269365,3.7397965458127858,Safe
12.0,1.5,40.0,1000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,33.72622328151969,42.568164562850924,42.568164562850924,8.222106909848343,14.095040416882872,7.011257130887421,Safe
12.0,1.5,40.0,68000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,601.2520071305241,92.224805256545,693.4768123870691,693.4768123870691,0.5047032485408326,0.8652055689271416,0.0,Failure
12.0,1.5,40.0,21000.0,1154.4303797468353,20.0,600.0,350.0,240.0,113.09733554808211,185.68076690795598,136.09874173781398,321.77950864576997,321.77950864576997,1.0877013314859922,1.8646308539759866,1.217701876736409,Risk
12.0,1.5,40.0,31000.0,1836.7088607594935,20.0,600.0,350.0,240.0,113.09733554808211,274.1001797212683,216.5342919534738,490.63447167474214,490.63447167474214,0.713362024491653,1.2229063276999765,0.6020290224464806,Failure
12.0,1.5,40.0,4000.0,3759.493670886076,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,443.21629710669697,478.5840622320219,478.5840622320219,0.7313239775828254,1.2536982472848435,0.5095771419591778,Failure
12.0,1.5,40.0,4000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,19.101577787763368,54.46934291308832,54.46934291308832,6.425632865666049,11.015370626856084,11.82378212142923,Safe
12.0,1.5,40.0,31000.0,2829.1139240506327,20.0,600.0,350.0,240.0,113.09733554808211,274.1001797212683,333.53145590352443,607.6316356247928,607.6316356247928,0.576006875678122,0.9874403583053522,0.390847477213091,Failure
12.0,1.5,40.0,16000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,141.4710605012998,48.35086877527603,189.82192927657582,189.82192927657582,1.8438333301743892,3.1608571374418104,3.7933460233805216,Risk
12.0,1.5,40.0,22000.0,3511.392405063291,20.0,600.0,350.0,240.0,113.09733554808211,194.52270818928721,413.96700611918425,608.4897143084714,608.4897143084714,0.5751946035722039,0.9860478918380637,0.3917967237156995,Failure
12.0,1.5,40.0,28000.0,1836.7088607594935,20.0,600.0,350.0,240.0,113.09733554808211,247.57435587727463,216.5342919534738,464.1086478307484,464.1086478307484,0.7541337607802651,1.2928007327661686,0.6510297116298286,Failure
12.0,1.5,40.0,6000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,11.789255040885205,64.84090272887262,64.84090272887262,5.397827378469744,9.25341836309099,18.55752039866128,Safe
12.0,1.5,40.0,70000.0,2643.0379746835442,20.0,600.0,350.0,240.0,113.09733554808211,618.9358896931866,311.59448766288995,930.5303773560765,930.5303773560765,0.3761295799865037,0.6447935656911492,0.0,Failure
12.0,1.5,40.0,2000.0,1960.759493670886,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,231.15893744723016,248.84282000989265,248.84282000989265,1.4065103424912135,2.4111605871277946,1.0076462954286625,Risk
12.0,1.5,40.0,14000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,123.78717793863731,11.789255040885205,135.5764329795225,135.5764329795225,2.5815696157921675,4.4255479127865724,16.15752039868372,Safe
12.0,1.5,40.0,17000.0,5000.0,20.0,600.0,350.0,240.0,113.09733554808211,150.31300178263103,589.4627520442602,739.7757538268913,739.7757538268913,0.47311634395823604,0.8110565896426903,0.3051504079992088,Failure
12.0,1.5,40.0,3000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,70.28783701591051,96.81366085990422,96.81366085990422,3.6151922867874813,6.197472491635682,3.2635756084970113,Safe
12.0,1.5,40.0,28000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,247.57435587727463,121.47409624405768,369.0484521213323,369.0484521213323,0.9483849559243834,1.6258027815846572,1.1604964515619989,Failure
12.0,1.5,40.0,15000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,132.62911921996854,41.03854602839787,173.6676652483664,173.6676652483664,2.0153434981545995,3.4548745682650273,4.555433132988985,Safe
12.0,1.5,40.0,8000.0,1526.5822784810125,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,179.97267821908295,250.70820846973285,250.70820846973285,1.396045235754051,2.3932204041498015,1.1763218172530148,Risk
12.0,1.5,40.0,8000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,11.789255040885205,82.52478529153511,82.52478529153511,4.241150083084914,7.270542999574139,17.95752039866689,Safe
12.0,1.5,40.0,19000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,167.9968843452935,33.72622328151969,201.72310762681317,201.72310762681317,1.7350515967945694,2.9743741659335474,5.123646511331898,Risk
12.0,1.5,40.0,23000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,62.975514269032345,266.3401637396508,266.3401637396508,1.3141089765973604,2.252758245595475,2.519298842586032,Risk
12.0,1.5,40.0,65000.0,4007.5949367088606,20.0,600.0,350.0,240.0,113.09733554808211,574.7261832865304,472.4655880942096,1047.19177138074,1047.19177138074,0.334227225198862,0.5729609574837634,0.021397382031875332,Failure
12.0,1.5,40.0,13000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,114.94523665730608,26.413900534641535,141.3591371919476,141.3591371919476,2.4759630466778306,4.244508080019139,7.345446957948319,Safe
12.0,1.5,40.0,8000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,84.91248250966684,155.64801276031676,155.64801276031676,2.248663466951668,3.854851657631431,2.4932233947246236,Safe
12.0,1.5,40.0,9000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,19.101577787763368,98.67904931974451,98.67904931974451,3.5468521678027787,6.080318001947621,10.898000871407826,Safe
12.0,1.5,40.0,7000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,70.28783701591051,132.18142598522917,132.18142598522917,2.6478758069720287,4.539215669094906,3.062301723134366,Safe
12.0,1.5,40.0,6000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,19.101577787763368,72.15322547575079,72.15322547575079,4.850787995787894,8.31563656420782,11.45346962142067,Safe
12.0,1.5,40.0,13000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,114.94523665730608,19.101577787763368,134.04681444506946,134.04681444506946,2.611028105713129,4.476048181222507,10.157375871390702,Safe
12.0,1.5,40.0,54000.0,3139.240506329114,20.0,600.0,350.0,240.0,113.09733554808211,477.4648291918868,370.0930696379152,847.5578988298021,847.5578988298021,0.41295113936501754,0.7079162389114587,0.13243714174671334,Failure
12.0,1.5,40.0,80000.0,2581.012658227848,20.0,600.0,350.0,240.0,113.09733554808211,707.355302506499,304.28216491601177,1011.6374674225108,1011.6374674225108,0.34597374184983243,0.5930978431711413,0.0,Failure
12.0,1.5,40.0,31000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,274.1001797212683,62.975514269032345,337.0756939903007,337.0756939903007,1.0383424442612965,1.7800156187336513,2.0700097430331907,Risk
12.0,1.5,40.0,6000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,92.224805256545,145.27645294453242,145.27645294453242,2.4091997904933935,4.13005678370296,2.3722396627875395,Safe
12.0,1.5,40.0,10000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,88.41941281331238,19.101577787763368,107.52099060107574,107.52099060107574,3.2551783427602006,5.5803057304460575,10.712844621403544,Safe
12.0,1.5,40.0,34000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,300.62600356526207,41.03854602839787,341.66454959365996,341.66454959365996,1.0243965913795534,1.7561084423649487,2.9179785874507553,Risk
12.0,1.5,40.0,25000.0,3573.417721518987,20.0,600.0,350.0,240.0,113.09733554808211,221.04853203328094,421.2793288660624,642.3278608993432,642.3278608993432,0.5448930698870966,0.9341024055207371,0.35981017059234816,Failure
12.0,1.5,40.0,11000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,92.224805256545,189.4861593511886,189.4861593511886,1.847100607224152,3.166458183812832,2.1804920899596123,Risk
12.0,1.5,40.0,48000.0,2084.8101265822784,20.0,600.0,350.0,240.0,113.09733554808211,424.41318150389935,245.78358294098646,670.1967644448858,670.1967644448858,0.5222346907171025,0.8952594698007472,0.2857584162365235,Failure
12.0,1.5,40.0,8000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,19.101577787763368,89.83710803841328,89.83710803841328,3.8959401926256154,6.678754615929626,11.083157121412107,Safe
